--- Execution profile ---
Total samples       : 2849

          ns  percent  samples  top
    10000000    0.07%        2  Node::unique_ctrl_out_or_null
    10000000    0.07%        2  org.eclipse.rdf4j.model.impl.SimpleLiteral.hashCode
    10000000    0.07%        2  org.eclipse.rdf4j.rio.turtle.TurtleParser.parseLongString
    10000000    0.07%        2  md5_implCompressMB_stub
    10000000    0.07%        2  Node_Backward_Iterator::next
    10000000    0.07%        2  lstat64
    10000000    0.07%        2  G1FullGCCompactTask::compact_region
    10000000    0.07%        2  G1CollectedHeap::mark_evac_failure_object
    10000000    0.07%        2  G1CodeRootSet::length
    10000000    0.07%        2  itable stub
    10000000    0.07%        2  java.nio.ByteBuffer.hasArray
    10000000    0.07%        2  Parse::do_one_block
    10000000    0.07%        2  G1CMTask::drain_local_queue
    10000000    0.07%        2  G1CMTask::drain_global_stack
    10000000    0.07%        2  java.nio.CharBuffer.arrayOffset
    10000000    0.07%        2  org.eclipse.rdf4j.rio.turtle.TurtleParser.skipWSC
    10000000    0.07%        2  Matcher::find_shared
    10000000    0.07%        2  G1AdjustLiveClosure::apply
    10000000    0.07%        2  PhaseAggressiveCoalesce::insert_copies
    10000000    0.07%        2  Matcher::Label_Root
    10000000    0.07%        2  org.eclipse.rdf4j.rio.turtle.TurtleUtil.isPN_CHARS_BASE
    10000000    0.07%        2  ciObjectFactory::ciObjectFactory
    10000000    0.07%        2  PhaseCCP::push_and
    10000000    0.07%        2  char* UTF8::next<unsigned short>
    10000000    0.07%        2  MarkBitMap::check_mark
    10000000    0.07%        2  java.nio.DirectByteBuffer.ix
    10000000    0.07%        2  add_call_kills
    10000000    0.07%        2  MacroAssembler::ldst_can_merge
    10000000    0.07%        2  PhaseCFG::partial_latency_of_defs
