--- Execution profile ---
Total samples       : 4169

          ns  percent  samples  top
    10000000    0.05%        2  org.eclipse.rdf4j.query.algebra.evaluation.sketch.SketchBasedJoinEstimator$CacheDirectory.rehash
    10000000    0.05%        2  LinearScanWalker::free_collect_inactive_fixed
    10000000    0.05%        2  SymbolTable::lookup_only
    10000000    0.05%        2  PhaseCFG::schedule_early
    10000000    0.05%        2  SymbolTable::lookup_shared
    10000000    0.05%        2  TypeInstPtr::hash
    10000000    0.05%        2  PhaseCFG::build_dominator_tree
    10000000    0.05%        2  PhaseCCP::push_counted_loop_phi
    10000000    0.05%        2  TypeInstPtr::xmeet_helper
    10000000    0.05%        2  PhaseCCP::push_child_nodes_to_worklist
    10000000    0.05%        2  MachNode::rematerialize
    10000000    0.05%        2  org.eclipse.rdf4j.query.algebra.evaluation.sketch.SketchEstimatorPersistenceStore.readIndex
    10000000    0.05%        2  PhaseAggressiveCoalesce::coalesce
    10000000    0.05%        2  ParsePredicate::is_valid
    10000000    0.05%        2  Parse::build_exits
    10000000    0.05%        2  OopRecorder::OopRecorder
    10000000    0.05%        2  CallStaticJavaNode::Opcode
    10000000    0.05%        2  Matcher::ReduceInst
    10000000    0.05%        2  TypeInt::eq
    10000000    0.05%        2  NonSafepointEmitter::observe_instruction
    10000000    0.05%        2  TypeOopPtr::is_known_instance
    10000000    0.05%        2  org.eclipse.rdf4j.sail.lmdb.LmdbTupleExprEstimateAnnotator.stampFilterTelemetry
    10000000    0.05%        2  Node_Array::remove
    10000000    0.05%        2  Node_Array::operator[]
    10000000    0.05%        2  BoolNode::Opcode
    10000000    0.05%        2  MergeMemNode::Ideal
    10000000    0.05%        2  MergeMemNode::Opcode
    10000000    0.05%        2  MergeMemNode::set_base_memory
    10000000    0.05%        2  MergeMemStream::MergeMemStream
    10000000    0.05%        2  TypeOopPtr::klass
    10000000    0.05%        2  G1ConcurrentMark::mark_in_bitmap
    10000000    0.05%        2  MethodLiveness::BasicBlock::compute_gen_kill_range
    10000000    0.05%        2  StartNode::pinned
    10000000    0.05%        2  [unknown]
    10000000    0.05%        2  PhaseIterGVN::remove_globally_dead_node
     5000000    0.02%        1  Reflection::verify_class_access
     5000000    0.02%        1  zero_blocks_stub
     5000000    0.02%        1  Mutex::lock_without_safepoint_check
     5000000    0.02%        1  NTarjan::COMPRESS
     5000000    0.02%        1  NTarjan::DFS
     5000000    0.02%        1  NativeNMethodBarrier::NativeNMethodBarrier
     5000000    0.02%        1  Node::Ideal
     5000000    0.02%        1  Node::Node
     5000000    0.02%        1  Node::add_prec
     5000000    0.02%        1  MinINode::max_opcode
     5000000    0.02%        1  Node::clone
     5000000    0.02%        1  Node::del_req
     5000000    0.02%        1  Node::disconnect_inputs
     5000000    0.02%        1  MethodLiveness::init_basic_blocks
     5000000    0.02%        1  Node::has_special_unique_user
     5000000    0.02%        1  Node::hash
     5000000    0.02%        1  Node::is_CFG
     5000000    0.02%        1  Node::is_IfTrue
     5000000    0.02%        1  MethodLiveness::BasicBlock::compute_gen_kill_single
     5000000    0.02%        1  Node::jvms
     5000000    0.02%        1  Node::latency
     5000000    0.02%        1  Node::match_edge
     5000000    0.02%        1  Node::pinned
     5000000    0.02%        1  MethodData::next_extra
