--- Execution profile ---
Total samples       : 3671

          ns  percent  samples  top
    20000000    0.11%        4  java.nio.Buffer.nextPutIndex
    20000000    0.11%        4  java.nio.Buffer.session
    15000000    0.08%        3  NodeHash::hash_find_insert
    15000000    0.08%        3  Node::out_grow
    15000000    0.08%        3  RegMask::subtract
    15000000    0.08%        3  vmSymbols::find_sid
    15000000    0.08%        3  org.eclipse.rdf4j.rio.turtle.TurtleParser.parseQNameOrBoolean
    15000000    0.08%        3  IndexSet::insert
    15000000    0.08%        3  java.nio.Buffer.nextGetIndex
    15000000    0.08%        3  BarrierSetAssembler::refine_register
    15000000    0.08%        3  IfNode::Opcode
    15000000    0.08%        3  SymbolTable::do_lookup
    15000000    0.08%        3  TaskTerminator::offer_termination
    15000000    0.08%        3  Type::hashcons
    15000000    0.08%        3  java.lang.String.utf8
    15000000    0.08%        3  PhaseIdealLoop::get_late_ctrl_with_anti_dep
    15000000    0.08%        3  PhaseIdealLoop::dom_lca_for_get_late_ctrl_internal
    15000000    0.08%        3  PhaseIdealLoop::build_loop_tree
    15000000    0.08%        3  swtch_pri
    15000000    0.08%        3  PhaseIdealLoop::Dominators
    15000000    0.08%        3  G1FullGCCompactTask::copy_object_to_new_location
    15000000    0.08%        3  org.eclipse.rdf4j.model.base.AbstractBNode.equals
    15000000    0.08%        3  Matcher::match_tree
    15000000    0.08%        3  G1FullGCCompactTask::G1CompactRegionClosure::apply
    15000000    0.08%        3  G1CollectionSet::iterate
    15000000    0.08%        3  G1CodeRootSet::length
    15000000    0.08%        3  TypeInterfaces::eq
    15000000    0.08%        3  TypeNode::ideal_reg
    15000000    0.08%        3  LinearScanWalker::alloc_free_reg
    15000000    0.08%        3  sun.misc.Unsafe.putLong
    15000000    0.08%        3  sun.misc.Unsafe.allocateInstance
    15000000    0.08%        3  stub:memcpy
    15000000    0.08%        3  PhaseChaitin::build_ifg_virtual
    15000000    0.08%        3  PhaseCFG::schedule_pinned_nodes
    15000000    0.08%        3  java.lang.Character.isSupplementaryCodePoint
    15000000    0.08%        3  md5_implCompressMB_stub
    15000000    0.08%        3  resource_allocate_bytes
    15000000    0.08%        3  PhaseCCP::push_child_nodes_to_worklist
