--- Execution profile ---
Total samples       : 2883

          ns  percent  samples  top
    15000000    0.10%        3  inflate
    15000000    0.10%        3  java.util.Objects.checkIndex
    15000000    0.10%        3  PhaseCCP::push_more_uses
    10000000    0.07%        2  Node::has_special_unique_user
    10000000    0.07%        2  IndexSet::insert
    10000000    0.07%        2  MergeMemNode::Ideal
    10000000    0.07%        2  org.eclipse.rdf4j.model.impl.GenericStatement.getContext
    10000000    0.07%        2  org.eclipse.rdf4j.model.base.AbstractLiteral.hashCode
    10000000    0.07%        2  G1BarrierSetC2::expand_barriers
    10000000    0.07%        2  org.eclipse.rdf4j.rio.RioConfig.get
    10000000    0.07%        2  MacroAssembler::pd_patch_instruction_size
    10000000    0.07%        2  G1FullGCCompactTask::compact_region
    10000000    0.07%        2  java.lang.String.checkIndex
    10000000    0.07%        2  org.eclipse.rdf4j.rio.turtle.TurtleUtil.isWhitespace
    10000000    0.07%        2  compare_immediate_pair
    10000000    0.07%        2  java.lang.String.codePointAt
    10000000    0.07%        2  G1FullGCMarker::mark_object
    10000000    0.07%        2  ciObjectFactory::get_metadata
    10000000    0.07%        2  G1HeapRegion::fill_range_with_dead_objects
    10000000    0.07%        2  java.lang.String.equalsIgnoreCase
    10000000    0.07%        2  bsearch
    10000000    0.07%        2  java.lang.String.indexOf
    10000000    0.07%        2  Node::is_dead_loop_safe
    10000000    0.07%        2  G1RegionMarkStatsCache::add_live_words
    10000000    0.07%        2  _xzm_xzone_malloc_tiny
    10000000    0.07%        2  Node::latency
    10000000    0.07%        2  _tlv_get_addr
    10000000    0.07%        2  _platform_strcmp$VARIANT$Base
    10000000    0.07%        2  Compile::find_alias_type
    10000000    0.07%        2  _platform_memmove
    10000000    0.07%        2  posix_madvise
    10000000    0.07%        2  pwrite
    10000000    0.07%        2  java.lang.StringLatin1.indexOf
    10000000    0.07%        2  metaspace::FreeBlocks::remove_block
    10000000    0.07%        2  __rmdir
    10000000    0.07%        2  CollectedHeap::fill_with_object
    10000000    0.07%        2  LinearScanWalker::alloc_free_reg
    10000000    0.07%        2  ClassFileParser::parse_constant_pool
    10000000    0.07%        2  __psynch_cvbroad
    10000000    0.07%        2  java.lang.invoke.DelegatingMethodHandle.makeReinvokerForm
    10000000    0.07%        2  LinearScan::build_intervals
    10000000    0.07%        2  CProjNode::is_CFG
    10000000    0.07%        2  /private/var/folders/0m/x3jzy4t15djd88znchzzx1_h0000gn/T/lwjgl_havardottestad/3.3.6-snapshot/arm64/liblwjgl_lmdb.dylib
    10000000    0.07%        2  LIR_OprFact::value_type
    10000000    0.07%        2  Parse::do_one_bytecode
    10000000    0.07%        2  TypeInstPtr::hash
    10000000    0.07%        2  mach_msg2_trap
    10000000    0.07%        2  TemplateAssertionPredicate::is_predicate
    10000000    0.07%        2  SymbolTable::lookup_shared
    10000000    0.07%        2  loadKlassNode::rule
    10000000    0.07%        2  RegMask::overlap
    10000000    0.07%        2  large_arrays_hashcode_boolean_stub
    10000000    0.07%        2  PhaseCFG::build_cfg
    10000000    0.07%        2  java.nio.charset.CharsetDecoder.decode
    10000000    0.07%        2  jshort_disjoint_arraycopy_stub
    10000000    0.07%        2  RegMask::num_registers
    10000000    0.07%        2  jint_disjoint_arraycopy_stub
    10000000    0.07%        2  jdk.internal.util.Preconditions.checkFromToIndex
