--- Execution profile ---
Total samples       : 5379

          ns  percent  samples  top
    20000000    0.07%        4  org.eclipse.rdf4j.sail.lmdb.LmdbSailStore$LmdbSailSink.approvePreparedBuffered
    20000000    0.07%        4  org.eclipse.rdf4j.rio.turtle.TurtleParser.skipWSC
    20000000    0.07%        4  G1FullGCCompactTask::compact_region
    20000000    0.07%        4  java.nio.DirectByteBuffer.put
    20000000    0.07%        4  MachNode::rematerialize
    20000000    0.07%        4  void OopOopIterateDispatch<G1AdjustClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
    20000000    0.07%        4  PhaseOutput::BuildOopMaps
    20000000    0.07%        4  PhiNode::is_unsafe_data_reference
    20000000    0.07%        4  LinearScanWalker::alloc_free_reg
    20000000    0.07%        4  java.nio.DirectByteBuffer.putInt
    20000000    0.07%        4  java.nio.DirectByteBuffer.putShort
    20000000    0.07%        4  Type::Initialize_shared(Compile*)::$_0::__invoke
    20000000    0.07%        4  PhaseCFG::partial_latency_of_defs
    20000000    0.07%        4  java.util.Arrays.binarySearch0
    20000000    0.07%        4  PhaseAggressiveCoalesce::insert_copies
    15000000    0.06%        3  RelocIterator::set_limits
    15000000    0.06%        3  org.eclipse.rdf4j.sail.base.SailSourceConnection.add
    15000000    0.06%        3  org.eclipse.rdf4j.sail.lmdb.LmdbSailStore$LmdbSailSink.storeFreshPreparedStatements
    15000000    0.06%        3  RegMask::is_UP
    15000000    0.06%        3  void OopOopIterateDispatch<G1RootRegionScanClosure>::Table::oop_oop_iterate<ObjArrayKlass, narrowOop>
    15000000    0.06%        3  TypeInstPtr::hash
    15000000    0.06%        3  PhiNode::pinned
    15000000    0.06%        3  java.nio.HeapByteBuffer.put
    15000000    0.06%        3  MachNode::ideal_reg
    15000000    0.06%        3  TypeInt::eq
    15000000    0.06%        3  java.util.concurrent.ForkJoinPool.awaitWork
    15000000    0.06%        3  TypeInterfaces::eq
    15000000    0.06%        3  TypeNode::bottom_type
    15000000    0.06%        3  BarrierSetAssembler::refine_register
    15000000    0.06%        3  PhaseLive::add_liveout
    15000000    0.06%        3  java.nio.CharBuffer.arrayOffset
    15000000    0.06%        3  java.nio.CharBuffer.array
    15000000    0.06%        3  java.nio.ByteBuffer.order
    15000000    0.06%        3  VectorNode::is_vector_shift
    15000000    0.06%        3  org.eclipse.collections.impl.map.mutable.primitive.ObjectIntHashMap.addKeyValueAtIndex
