--- Execution profile ---
Total samples       : 4550

          ns  percent  samples  top
    25000000    0.11%        5  PhaseAggressiveCoalesce::insert_copies
    20000000    0.09%        4  _tlv_get_addr
    20000000    0.09%        4  PhaseChaitin::post_allocate_copy_removal
    20000000    0.09%        4  semaphore_signal_trap
    20000000    0.09%        4  NodeHash::hash_find_insert
    20000000    0.09%        4  posix_madvise
    20000000    0.09%        4  os::javaTimeNanos
    20000000    0.09%        4  jint_disjoint_arraycopy_stub
    20000000    0.09%        4  void G1CMTask::process_grey_task_entry<true>
    20000000    0.09%        4  PhaseCFG::schedule_early
    20000000    0.09%        4  Matcher::xform
    20000000    0.09%        4  __psynch_cvbroad
    20000000    0.09%        4  PhaseCFG::partial_latency_of_defs
    20000000    0.09%        4  PhaseIdealLoop::build_loop_tree
    20000000    0.09%        4  org.eclipse.rdf4j.rio.turtle.TurtleParser.parseString
    20000000    0.09%        4  void OopOopIterateDispatch<G1MarkAndPushClosure>::Table::oop_oop_iterate<InstanceKlass, narrowOop>
    20000000    0.09%        4  org.eclipse.rdf4j.common.net.ParsedIRI.advance
    20000000    0.09%        4  java.nio.Buffer.<init>
    15000000    0.07%        3  java.io.FilterReader.read
    15000000    0.07%        3  stat64
    15000000    0.07%        3  PhaseIdealLoop::build_loop_late_post_work
    15000000    0.07%        3  PhaseIterGVN::subsume_node
    15000000    0.07%        3  jshort_disjoint_arraycopy_stub
    15000000    0.07%        3  java.lang.String.length
    15000000    0.07%        3  PhaseLive::compute
    15000000    0.07%        3  org.eclipse.rdf4j.rio.turtle.TurtleParser.skipWSC
    15000000    0.07%        3  IfTrueNode::Opcode
    15000000    0.07%        3  Unique_Node_List::remove
    15000000    0.07%        3  Compile::identify_useful_nodes
    15000000    0.07%        3  java.lang.String.coder
    15000000    0.07%        3  LinearScanWalker::alloc_free_reg
    15000000    0.07%        3  PhiNode::is_unsafe_data_reference
    15000000    0.07%        3  MarkBitMap::check_mark
    15000000    0.07%        3  SpinPause
    15000000    0.07%        3  java.lang.String.charAt
    15000000    0.07%        3  Type::Initialize_shared(Compile*)::$_0::__invoke
    15000000    0.07%        3  PhaseCFG::raise_above_anti_dependences
    15000000    0.07%        3  G1HeapRegionManager::par_iterate
    15000000    0.07%        3  BarrierSetC2::compute_liveness_at_stubs
    15000000    0.07%        3  __mmap
    15000000    0.07%        3  java.nio.CharBuffer.arrayOffset
    15000000    0.07%        3  PhaseIdealLoop::dom_lca_for_get_late_ctrl_internal
    15000000    0.07%        3  org.eclipse.rdf4j.rio.helpers.RDFParserHelper.createLiteral
    15000000    0.07%        3  java.util.Arrays.binarySearch0
    15000000    0.07%        3  Node::latency
    15000000    0.07%        3  Compile::disconnect_useless_nodes
    15000000    0.07%        3  _platform_memmove
    15000000    0.07%        3  CollectedHeap::fill_with_object
    15000000    0.07%        3  swtch_pri
    15000000    0.07%        3  java.util.ArrayList.elementData
